광역시도,기초지자체,배출연도,배출월,배출일,배출량(g),배출횟수
경기도,파주시,2022,8,20,28922300,19340
경기도,파주시,2022,8,21,33206650,21368
경기도,파주시,2022,8,22,28846650,19797
경기도,파주시,2022,8,23,28995650,20125
경기도,파주시,2022,8,24,26016000,19092
경기도,파주시,2022,8,25,25993650,18769
경기도,파주시,2022,8,26,25197350,18356
경기도,파주시,2022,8,27,26675700,17940
경기도,파주시,2022,8,28,32262900,20762
경기도,파주시,2022,8,29,27638800,18627
경기도,파주시,2022,8,30,23290950,16169
경기도,파주시,2022,8,31,28254800,19777
경기도,파주시,2022,9,1,26271200,18514
경기도,파주시,2022,9,2,24778950,17792
경기도,파주시,2022,9,3,28552200,18993
경기도,파주시,2022,9,4,28972650,18378
경기도,파주시,2022,9,5,25744100,16280
경기도,파주시,2022,9,6,35789300,23130
경기도,파주시,2022,9,7,31470750,20957
경기도,파주시,2022,9,8,33838700,22562
경기도,파주시,2022,9,9,37056950,23333
경기도,파주시,2022,9,10,28066650,17246
경기도,파주시,2022,9,11,25980800,15860
경기도,파주시,2022,9,12,37242600,21930
경기도,파주시,2022,9,13,33306800,20938
경기도,파주시,2022,9,14,27511900,18902
경기도,파주시,2022,9,15,27516750,19148
경기도,파주시,2022,9,16,24707250,17489
경기도,파주시,2022,9,17,28348100,19067
경기도,파주시,2022,9,18,34200100,21586
경기도,파주시,2022,9,19,29739200,19857
경기도,파주시,2022,9,20,26781300,18891
경기도,파주시,2022,9,21,25109600,18118
경기도,파주시,2022,9,22,24691700,17987
경기도,파주시,2022,9,23,22898950,16701
경기도,파주시,2022,9,24,25562500,17501
경기도,파주시,2022,9,25,31238850,20162
경기도,파주시,2022,9,26,28156500,19198
경기도,파주시,2022,9,27,25928600,18438
경기도,파주시,2022,9,28,24375700,17638
경기도,파주시,2022,9,29,24616300,17691
경기도,파주시,2022,9,30,23585250,17080
경기도,파주시,2022,10,1,25385650,17301
경기도,파주시,2022,10,2,24346250,15768
경기도,파주시,2022,10,3,26593750,16216
경기도,파주시,2022,10,4,33787650,21588
경기도,파주시,2022,10,5,25293600,17456
경기도,파주시,2022,10,6,24621200,17338
경기도,파주시,2022,10,7,22543600,16102
경기도,파주시,2022,10,8,25087000,16967
경기도,파주시,2022,10,9,22615850,14028
경기도,파주시,2022,10,10,32144950,19799
경기도,파주시,2022,10,11,27815900,18085
경기도,파주시,2022,10,12,23990100,16234
경기도,파주시,2022,10,13,25225450,17246
경기도,파주시,2022,10,14,23089800,16046
경기도,파주시,2022,10,15,24857600,16308
경기도,파주시,2022,10,16,30900950,18981
경기도,파주시,2022,10,17,26987100,17337
경기도,파주시,2022,10,18,25362550,16979
경기도,파주시,2022,10,19,23925250,16426
경기도,파주시,2022,10,20,24546250,16420
경기도,파주시,2022,10,21,23239350,15728
경기도,파주시,2022,10,22,25881700,16116
경기도,파주시,2022,10,23,32213250,18989
경기도,파주시,2022,10,24,28078100,17333
경기도,파주시,2022,10,25,26577250,17074
경기도,파주시,2022,10,26,25233800,16368
경기도,파주시,2022,10,27,25943340,16679
경기도,파주시,2022,10,28,24845950,16188
경기도,파주시,2022,10,29,26789900,16173
경기도,파주시,2022,10,30,33565000,19151
경기도,파주시,2022,10,31,30513700,18108
경기도,파주시,2022,11,1,28612800,17668
경기도,파주시,2022,11,2,26653650,16723
경기도,파주시,2022,11,3,28024400,16881
경기도,파주시,2022,11,4,25709150,15696
경기도,파주시,2022,11,5,29271600,16272
경기도,파주시,2022,11,6,35858150,19102
경기도,파주시,2022,11,7,32525700,18113
경기도,파주시,2022,11,8,31231500,18010
경기도,파주시,2022,11,9,29203250,17017
경기도,파주시,2022,11,10,30929650,17416
경기도,파주시,2022,11,11,30437800,16984
경기도,파주시,2022,11,12,30271250,15025
경기도,파주시,2022,11,13,44060550,21126
경기도,파주시,2022,11,14,36680700,18812
경기도,파주시,2022,11,15,31904700,17183
경기도,파주시,2022,11,16,31254900,17441
경기도,파주시,2022,11,17,32071450,17582
경기도,파주시,2022,11,18,31014950,16810
경기도,파주시,2022,11,19,34389550,17049
경기도,파주시,2022,11,20,40318700,19684
경기도,파주시,2022,11,21,34762150,18106
경기도,파주시,2022,11,22,32094050,17695
경기도,파주시,2022,11,23,30940000,17245
경기도,파주시,2022,11,24,28711100,16594
경기도,파주시,2022,11,25,29775000,16850
경기도,파주시,2022,11,26,30880450,15971
경기도,파주시,2022,11,27,36956650,18647
경기도,파주시,2022,11,28,26883650,14356
경기도,파주시,2022,11,29,33892100,18704
경기도,파주시,2022,11,30,24994250,14314
경기도,파주시,2022,12,1,26134600,15060
경기도,파주시,2022,12,2,25480100,15110
경기도,파주시,2022,12,3,26827300,14567
경기도,파주시,2022,12,4,32729750,17027
경기도,파주시,2022,12,5,29140550,16159
경기도,파주시,2022,12,6,28428950,16057
경기도,파주시,2022,12,7,26722250,15511
경기도,파주시,2022,12,8,26541400,15548
경기도,파주시,2022,12,9,24818550,14699
경기도,파주시,2022,12,10,25626000,14453
경기도,파주시,2022,12,11,32864550,17413
경기도,파주시,2022,12,12,28062750,15732
경기도,파주시,2022,12,13,26590300,15527
경기도,파주시,2022,12,14,22261600,13534
경기도,파주시,2022,12,15,22790900,13614
경기도,파주시,2022,12,16,22017700,13138
경기도,파주시,2022,12,17,23287000,13220
경기도,파주시,2022,12,18,28361500,15377
경기도,파주시,2022,12,19,26884250,15168
경기도,파주시,2022,12,20,26525650,15338
경기도,파주시,2022,12,21,22808650,12829
경기도,파주시,2022,12,22,21928650,13203
경기도,파주시,2022,12,23,20398650,12219
경기도,파주시,2022,12,24,23893450,13403
경기도,파주시,2022,12,25,29781200,15971
경기도,파주시,2022,12,26,27792950,15571
경기도,파주시,2022,12,27,26089500,14827
경기도,파주시,2022,12,28,23653150,13748
경기도,파주시,2022,12,29,24538850,14201
경기도,파주시,2022,12,30,23975450,13715
경기도,파주시,2022,12,31,27385600,15089
경기도,평택시,2022,1,1,10164150,5217
경기도,평택시,2022,1,2,12945300,6374
경기도,평택시,2022,1,3,10516550,5373
경기도,평택시,2022,1,4,9321350,4963
경기도,평택시,2022,1,5,9171000,5114
경기도,평택시,2022,1,6,9264650,5096
경기도,평택시,2022,1,7,9162300,5103
경기도,평택시,2022,1,8,9972350,5216
경기도,평택시,2022,1,9,12961400,6453
경기도,평택시,2022,1,10,11069750,5771
경기도,평택시,2022,1,11,8261450,4647
경기도,평택시,2022,1,12,9236900,5038
경기도,평택시,2022,1,13,8613500,4762
경기도,평택시,2022,1,14,9019750,5118
경기도,평택시,2022,1,15,10206000,5336
경기도,평택시,2022,1,16,13412350,6617
경기도,평택시,2022,1,17,10399700,5394
경기도,평택시,2022,1,18,9250850,5019
경기도,평택시,2022,1,19,8982000,5053
경기도,평택시,2022,1,20,9352200,5122
경기도,평택시,2022,1,21,8971500,5014
경기도,평택시,2022,1,22,10148450,5295
경기도,평택시,2022,1,23,13397050,6755
경기도,평택시,2022,1,24,11631100,5847
경기도,평택시,2022,1,25,9186050,4953
경기도,평택시,2022,1,26,10503200,5616
경기도,평택시,2022,1,27,10456150,5523
경기도,평택시,2022,1,28,10867800,5757
경기도,평택시,2022,1,29,13107500,6591
경기도,평택시,2022,1,30,13971600,6751
경기도,평택시,2022,1,31,14601800,7013
경기도,평택시,2022,2,1,9786950,4705
경기도,평택시,2022,2,2,10083000,4665
경기도,평택시,2022,2,3,10715800,5275
경기도,평택시,2022,2,4,9485400,5034
경기도,평택시,2022,2,5,10118650,5208
경기도,평택시,2022,2,6,14079400,6800
경기도,평택시,2022,2,7,11526900,5806
경기도,평택시,2022,2,8,9759700,5241
경기도,평택시,2022,2,9,10085150,5437
경기도,평택시,2022,2,10,9966400,5362
경기도,평택시,2022,2,11,9351200,5139
경기도,평택시,2022,2,12,10982250,5576
경기도,평택시,2022,2,13,14480150,7162
경기도,평택시,2022,2,14,10440750,5508
경기도,평택시,2022,2,15,8966950,4898
경기도,평택시,2022,2,16,9244800,5019
경기도,평택시,2022,2,17,8958100,4825
경기도,평택시,2022,2,18,9768350,5228
경기도,평택시,2022,2,19,9897400,5232
경기도,평택시,2022,2,20,12731500,6383
경기도,평택시,2022,2,21,10569750,5450
경기도,평택시,2022,2,22,9061850,4973
경기도,평택시,2022,2,23,9431600,5024
경기도,평택시,2022,2,24,9278000,5110
경기도,평택시,2022,2,25,9349150,5124
경기도,평택시,2022,2,26,9920700,5171
경기도,평택시,2022,2,27,13702700,6719
경기도,평택시,2022,2,28,10372100,5396
경기도,평택시,2022,3,1,10448350,5509
경기도,평택시,2022,3,2,10148250,5370
경기도,평택시,2022,3,3,9643500,5229
경기도,평택시,2022,3,4,8200200,4719
경기도,평택시,2022,3,5,9727900,5092
경기도,평택시,2022,3,6,13188000,6650
경기도,평택시,2022,3,7,10776650,5606
경기도,평택시,2022,3,8,8682600,4770
경기도,평택시,2022,3,9,11150700,6039
경기도,평택시,2022,3,10,9599500,5252
경기도,평택시,2022,3,11,9135200,5127
경기도,평택시,2022,3,12,10856350,5736
경기도,평택시,2022,3,13,12528750,6254
경기도,평택시,2022,3,14,10067950,5184
경기도,평택시,2022,3,15,10180700,5584
경기도,평택시,2022,3,16,9662000,5444
경기도,평택시,2022,3,17,8991800,5194
경기도,평택시,2022,3,18,8724950,4990
경기도,평택시,2022,3,19,9056800,4864
경기도,평택시,2022,3,20,14039450,7086
경기도,평택시,2022,3,21,10689400,5725
경기도,평택시,2022,3,22,9505050,5252
경기도,평택시,2022,3,23,8873450,5106
경기도,평택시,2022,3,24,9327900,5330
경기도,평택시,2022,3,25,8678450,5071
경기도,평택시,2022,3,26,10081050,5329
경기도,평택시,2022,3,27,11226500,5827
경기도,평택시,2022,3,28,10823950,5876
경기도,평택시,2022,3,29,9414400,5402
경기도,평택시,2022,3,30,8381750,4897
경기도,평택시,2022,3,31,9654550,5439
경기도,평택시,2022,4,1,8805300,5202
경기도,평택시,2022,4,2,9276100,5252
경기도,평택시,2022,4,3,12996650,6825
경기도,평택시,2022,4,4,10762700,5859
경기도,평택시,2022,4,5,9227450,5325
경기도,평택시,2022,4,6,8749650,5227
경기도,평택시,2022,4,7,8978200,5196
경기도,평택시,2022,4,8,9230600,5463
경기도,평택시,2022,4,9,10011700,5452
경기도,평택시,2022,4,10,13176550,7029
경기도,평택시,2022,4,11,11160445,6151
경기도,평택시,2022,4,12,9194750,5561
경기도,평택시,2022,4,13,7337650,4320
경기도,평택시,2022,4,14,9759100,5674
경기도,평택시,2022,4,15,9334450,5463
경기도,평택시,2022,4,16,9450400,5418
경기도,평택시,2022,4,17,12937600,6782
경기도,평택시,2022,4,18,10700300,5958
경기도,평택시,2022,4,19,9375600,5437
경기도,평택시,2022,4,20,9145950,5585
경기도,평택시,2022,4,21,8659550,5333
경기도,평택시,2022,4,22,8722150,5369
경기도,평택시,2022,4,23,9847750,5650
경기도,평택시,2022,4,24,12756650,6998
경기도,평택시,2022,4,25,10893500,6053
경기도,평택시,2022,4,26,8958050,5434
경기도,평택시,2022,4,27,9473100,5651
경기도,평택시,2022,4,28,9189450,5488
경기도,평택시,2022,4,29,8408050,5191
경기도,평택시,2022,4,30,9635750,5507
경기도,평택시,2022,5,1,12785200,6817
경기도,평택시,2022,5,2,10777600,6101
경기도,평택시,2022,5,3,9074100,5523
경기도,평택시,2022,5,4,9124200,5368
경기도,평택시,2022,5,5,9750950,5737
경기도,평택시,2022,5,6,9686950,5720
경기도,평택시,2022,5,7,10037400,5593
경기도,평택시,2022,5,8,11595350,6347
경기도,평택시,2022,5,9,11080400,6230
경기도,평택시,2022,5,10,9514750,5623
경기도,평택시,2022,5,11,9956350,5936
경기도,평택시,2022,5,12,9270550,5550
경기도,평택시,2022,5,13,9202800,5754
경기도,평택시,2022,5,14,9832300,5521
경기도,평택시,2022,5,15,13218300,7227
경기도,평택시,2022,5,16,11255850,6393
경기도,평택시,2022,5,17,9648650,5866
경기도,평택시,2022,5,18,9430700,5850
경기도,평택시,2022,5,19,9324100,5823
경기도,평택시,2022,5,20,9716350,6019
경기도,평택시,2022,5,21,9928400,5885
경기도,평택시,2022,5,22,13838550,7561
경기도,평택시,2022,5,23,11508600,6668
경기도,평택시,2022,5,24,10360200,6156
경기도,평택시,2022,5,25,9803300,6052
경기도,평택시,2022,5,26,9657500,6007
경기도,평택시,2022,5,27,9571850,5946
경기도,평택시,2022,5,28,10600850,6118
경기도,평택시,2022,5,29,14158750,7638
경기도,평택시,2022,5,30,10915850,6448
경기도,평택시,2022,5,31,9008600,5587
경기도,평택시,2022,6,1,11902750,7034
경기도,평택시,2022,6,2,10245650,6357
경기도,평택시,2022,6,3,10305200,6293
경기도,평택시,2022,6,4,11301850,6654
경기도,평택시,2022,6,5,11349600,6278
경기도,평택시,2022,6,6,13800950,7589
경기도,평택시,2022,6,7,10985650,6547
경기도,평택시,2022,6,8,10353850,6410
경기도,평택시,2022,6,9,9859400,6286
경기도,평택시,2022,6,10,9855050,6110
경기도,평택시,2022,6,11,10378150,6157
경기도,평택시,2022,6,12,14561800,8013
경기도,평택시,2022,6,13,12072750,7053
경기도,평택시,2022,6,14,9313400,5851
경기도,평택시,2022,6,15,9371150,5846
경기도,평택시,2022,6,16,10098700,6361
경기도,평택시,2022,6,17,10163550,6362
경기도,평택시,2022,6,18,11322200,6519
경기도,평택시,2022,6,19,14539900,8094
경기도,평택시,2022,6,20,12398900,7237
경기도,평택시,2022,6,21,10656100,6595
경기도,평택시,2022,6,22,11104950,6947
경기도,평택시,2022,6,23,8643850,5422
경기도,평택시,2022,6,24,11390750,7050
경기도,평택시,2022,6,25,11994600,6928
경기도,평택시,2022,6,26,15487550,8443
경기도,평택시,2022,6,27,12025300,7306
경기도,평택시,2022,6,28,11116650,6975
경기도,평택시,2022,6,29,8883000,5595
경기도,평택시,2022,6,30,11841300,7049
경기도,평택시,2022,7,1,11271850,7130
경기도,평택시,2022,7,2,12150800,6946
경기도,평택시,2022,7,3,15383250,8493
경기도,평택시,2022,7,4,12488750,7378
경기도,평택시,2022,7,5,11192250,6984
경기도,평택시,2022,7,6,10897685,7008
경기도,평택시,2022,7,7,10817750,6915
경기도,평택시,2022,7,8,10902700,6926
경기도,평택시,2022,7,9,12239950,7238
경기도,평택시,2022,7,10,15225850,8643
경기도,평택시,2022,7,11,12350750,7528
경기도,평택시,2022,7,12,11405850,7116
경기도,평택시,2022,7,13,8239550,5077
경기도,평택시,2022,7,14,13032400,8055
경기도,평택시,2022,7,15,11303650,6974
경기도,평택시,2022,7,16,12869950,7410
경기도,평택시,2022,7,17,15586250,8591
경기도,평택시,2022,7,18,12520000,7484
경기도,평택시,2022,7,19,10639450,6719
경기도,평택시,2022,7,20,11080400,7183
경기도,평택시,2022,7,21,10542850,6581
경기도,평택시,2022,7,22,11143800,6942
경기도,평택시,2022,7,23,10846700,6399
경기도,평택시,2022,7,24,16085150,9049
경기도,평택시,2022,7,25,12776300,7686
경기도,평택시,2022,7,26,11646200,7084
경기도,평택시,2022,7,27,11998000,7418
경기도,평택시,2022,7,28,11246150,7030
경기도,평택시,2022,7,29,11498500,7128
경기도,평택시,2022,7,30,11747450,7086
경기도,평택시,2022,7,31,12560650,7123
경기도,평택시,2022,8,1,12780800,7444
경기도,평택시,2022,8,2,11540850,7070
경기도,평택시,2022,8,3,11633400,7068
경기도,평택시,2022,8,4,11065600,6941
경기도,평택시,2022,8,5,11053250,6966
경기도,평택시,2022,8,6,11463050,6966
경기도,평택시,2022,8,7,14806450,8481
경기도,평택시,2022,8,8,11010350,6667
경기도,평택시,2022,8,9,10853750,6841
경기도,평택시,2022,8,10,10639800,6632
경기도,평택시,2022,8,11,9960650,6220
경기도,평택시,2022,8,12,11873800,7601
경기도,평택시,2022,8,13,10514150,6616
경기도,평택시,2022,8,14,12351050,7169
경기도,평택시,2022,8,15,13973400,8028
경기도,평택시,2022,8,16,11836500,7320
경기도,평택시,2022,8,17,10997600,7148
경기도,평택시,2022,8,18,10123550,6635
경기도,평택시,2022,8,19,9359000,6441
경기도,평택시,2022,8,20,10364850,6593
경기도,평택시,2022,8,21,14028500,8424
경기도,평택시,2022,8,22,11263150,7262
경기도,평택시,2022,8,23,9902700,6566
경기도,평택시,2022,8,24,10381100,7050
경기도,평택시,2022,8,25,9422400,6450
경기도,평택시,2022,8,26,9881150,6739
경기도,평택시,2022,8,27,10511550,6720
경기도,평택시,2022,8,28,13444550,8095
경기도,평택시,2022,8,29,10454400,6709
경기도,평택시,2022,8,30,7582800,4853
경기도,평택시,2022,8,31,11311150,7475
경기도,평택시,2022,9,1,10033300,6693
경기도,평택시,2022,9,2,9863450,6685
경기도,평택시,2022,9,3,11592700,7279
경기도,평택시,2022,9,4,13806850,8152
경기도,평택시,2022,9,5,9596100,5840
경기도,평택시,2022,9,6,13465200,8310
경기도,평택시,2022,9,7,11368950,7331
경기도,평택시,2022,9,8,13399150,8555
경기도,평택시,2022,9,9,16921800,9916
경기도,평택시,2022,9,10,12551850,7273
경기도,평택시,2022,9,11,12156050,6881
경기도,평택시,2022,9,12,14399300,8492
경기도,평택시,2022,9,13,12073000,7788
경기도,평택시,2022,9,14,11130150,7303
경기도,평택시,2022,9,15,10658500,7153
경기도,평택시,2022,9,16,9022400,6118
경기도,평택시,2022,9,17,11918150,7585
경기도,평택시,2022,9,18,14820100,8913
경기도,평택시,2022,9,19,12187700,7644
경기도,평택시,2022,9,20,10390700,6929
경기도,평택시,2022,9,21,10056750,6833
경기도,평택시,2022,9,22,9992400,6770
경기도,평택시,2022,9,23,9303350,6380
경기도,평택시,2022,9,24,10391600,6806
경기도,평택시,2022,9,25,14152400,8602
경기도,평택시,2022,9,26,11278600,7272
경기도,평택시,2022,9,27,9997050,6705
경기도,평택시,2022,9,28,10051400,6828
경기도,평택시,2022,9,29,9682750,6650
경기도,평택시,2022,9,30,9802850,6593
경기도,평택시,2022,10,1,10724250,6913
경기도,평택시,2022,10,2,11230650,6924
경기도,평택시,2022,10,3,13131200,7831
경기도,평택시,2022,10,4,11955600,7412
경기도,평택시,2022,10,5,10623650,7028
경기도,평택시,2022,10,6,10053150,6747
경기도,평택시,2022,10,7,9539600,6472
경기도,평택시,2022,10,8,10514300,6770
경기도,평택시,2022,10,9,9640350,5569
경기도,평택시,2022,10,10,13760800,7995
경기도,평택시,2022,10,11,12425850,7399
경기도,평택시,2022,10,12,9933550,6492
경기도,평택시,2022,10,13,10215700,6705
경기도,평택시,2022,10,14,9723300,6383
경기도,평택시,2022,10,15,10595050,6670
경기도,평택시,2022,10,16,14111050,8430
경기도,평택시,2022,10,17,11697250,7020
경기도,평택시,2022,10,18,9913550,6377
경기도,평택시,2022,10,19,10757750,6727
경기도,평택시,2022,10,20,10000000,6424
경기도,평택시,2022,10,21,10390250,6527
경기도,평택시,2022,10,22,10892700,6500
경기도,평택시,2022,10,23,14717050,8318
경기도,평택시,2022,10,24,12228800,7111
경기도,평택시,2022,10,25,10560450,6476
경기도,평택시,2022,10,26,11041050,6691
경기도,평택시,2022,10,27,10737700,6691
경기도,평택시,2022,10,28,10679800,6504
경기도,평택시,2022,10,29,11323300,6541
경기도,평택시,2022,10,30,15161600,8294
경기도,평택시,2022,10,31,13072300,7371
경기도,평택시,2022,11,1,11344600,6746
경기도,평택시,2022,11,2,11947050,6904
경기도,평택시,2022,11,3,11065200,6614
경기도,평택시,2022,11,4,10994250,6537
경기도,평택시,2022,11,5,12703350,6793
경기도,평택시,2022,11,6,16410000,8291
경기도,평택시,2022,11,7,13628650,7241
경기도,평택시,2022,11,8,12938600,6968
경기도,평택시,2022,11,9,12140100,6643
경기도,평택시,2022,11,10,12581950,6742
경기도,평택시,2022,11,11,13276850,6857
경기도,평택시,2022,11,12,13365000,6436
경기도,평택시,2022,11,13,20001850,8986
경기도,평택시,2022,11,14,16006000,7756
경기도,평택시,2022,11,15,13098400,6743
경기도,평택시,2022,11,16,13851800,7124
경기도,평택시,2022,11,17,13708900,6982
경기도,평택시,2022,11,18,13782350,6882
경기도,평택시,2022,11,19,15418700,7154
경기도,평택시,2022,11,20,20041050,8924
경기도,평택시,2022,11,21,15672650,7528
경기도,평택시,2022,11,22,13175600,6530
경기도,평택시,2022,11,23,13851000,7215
경기도,평택시,2022,11,24,12560900,6638
경기도,평택시,2022,11,25,13502800,6946
경기도,평택시,2022,11,26,14964850,7055
경기도,평택시,2022,11,27,18357900,8458
경기도,평택시,2022,11,28,14086350,6868
경기도,평택시,2022,11,29,13084250,6717
경기도,평택시,2022,11,30,11443700,6139
경기도,평택시,2022,12,1,11092550,5993
경기도,평택시,2022,12,2,12257450,6428
경기도,평택시,2022,12,3,12760400,6372
경기도,평택시,2022,12,4,15898650,7511
경기도,평택시,2022,12,5,13249650,6804
경기도,평택시,2022,12,6,10863350,5915
경기도,평택시,2022,12,7,12445500,6693
경기도,평택시,2022,12,8,11256500,6380
경기도,평택시,2022,12,9,10708650,6009
경기도,평택시,2022,12,10,11964350,6297
경기도,평택시,2022,12,11,15397350,7785
경기도,평택시,2022,12,12,12883600,6830
경기도,평택시,2022,12,13,9650350,5286
경기도,평택시,2022,12,14,10980300,6016
경기도,평택시,2022,12,15,9770050,5555
경기도,평택시,2022,12,16,9605550,5406
경기도,평택시,2022,12,17,11023700,5779
경기도,평택시,2022,12,18,13552300,6886
경기도,평택시,2022,12,19,11817200,6319
경기도,평택시,2022,12,20,10495700,5839
경기도,평택시,2022,12,21,10606150,5761
경기도,평택시,2022,12,22,9206300,5236
경기도,평택시,2022,12,23,8909000,5066
경기도,평택시,2022,12,24,11305550,6076
경기도,평택시,2022,12,25,14365000,7228
경기도,평택시,2022,12,26,13039750,6657
경기도,평택시,2022,12,27,10567050,5779
경기도,평택시,2022,12,28,10388300,5754
경기도,평택시,2022,12,29,10250600,5696
경기도,평택시,2022,12,30,10781000,5842
경기도,평택시,2022,12,31,12836650,6559
경기도,포천시,2022,1,1,5749350,3024
경기도,포천시,2022,1,2,8014600,3882
경기도,포천시,2022,1,3,5981450,3229
경기도,포천시,2022,1,4,5280200,2888
경기도,포천시,2022,1,5,5230450,2919
경기도,포천시,2022,1,6,5099300,2873
경기도,포천시,2022,1,7,5043400,2934
경기도,포천시,2022,1,8,5594150,3006
경기도,포천시,2022,1,9,7429550,3668
경기도,포천시,2022,1,10,6198450,3370
경기도,포천시,2022,1,11,4595500,2551
경기도,포천시,2022,1,12,4783750,2726
경기도,포천시,2022,1,13,4726700,2753
경기도,포천시,2022,1,14,4895600,2770
경기도,포천시,2022,1,15,5506000,2989
경기도,포천시,2022,1,16,6988750,3532
경기도,포천시,2022,1,17,5594050,2928
경기도,포천시,2022,1,18,4914750,2726
경기도,포천시,2022,1,19,4429700,2454
경기도,포천시,2022,1,20,4871650,2727
경기도,포천시,2022,1,21,4890600,2738
경기도,포천시,2022,1,22,5455200,2958
경기도,포천시,2022,1,23,7217550,3589
경기도,포천시,2022,1,24,6255950,3193
경기도,포천시,2022,1,25,5086850,2759
경기도,포천시,2022,1,26,6028950,3119
경기도,포천시,2022,1,27,5626350,2962
경기도,포천시,2022,1,28,5844650,3131
경기도,포천시,2022,1,29,7021500,3502
경기도,포천시,2022,1,30,8177700,3853
경기도,포천시,2022,1,31,8553850,4069
경기도,포천시,2022,2,1,5961450,2866
경기도,포천시,2022,2,2,7223350,3418
경기도,포천시,2022,2,3,5491000,2777
경기도,포천시,2022,2,4,4915300,2605
경기도,포천시,2022,2,5,5268500,2799
경기도,포천시,2022,2,6,6795600,3452
경기도,포천시,2022,2,7,6352050,3218
경기도,포천시,2022,2,8,5487800,2975
경기도,포천시,2022,2,9,4839550,2833
경기도,포천시,2022,2,10,5335700,2953
경기도,포천시,2022,2,11,5326700,2936
경기도,포천시,2022,2,12,5915950,3068
경기도,포천시,2022,2,13,7697450,3764
경기도,포천시,2022,2,14,5830900,3052
경기도,포천시,2022,2,15,5383250,2816
경기도,포천시,2022,2,16,4856050,2618
경기도,포천시,2022,2,17,4848350,2691
경기도,포천시,2022,2,18,4953100,2797
경기도,포천시,2022,2,19,5764600,2988
경기도,포천시,2022,2,20,6893650,3418
경기도,포천시,2022,2,21,6010950,3101
경기도,포천시,2022,2,22,4931450,2733
경기도,포천시,2022,2,23,4931200,2653
경기도,포천시,2022,2,24,5157750,2826
경기도,포천시,2022,2,25,5233600,2878
경기도,포천시,2022,2,26,5150650,2690
경기도,포천시,2022,2,27,7744550,3727
경기도,포천시,2022,2,28,6105450,3122
경기도,포천시,2022,3,1,6145500,3053
경기도,포천시,2022,3,2,5500550,2955
경기도,포천시,2022,3,3,5200200,2862
경기도,포천시,2022,3,4,4550050,2636
경기도,포천시,2022,3,5,5689900,2995
경기도,포천시,2022,3,6,7350200,3644
경기도,포천시,2022,3,7,5657950,2985
경기도,포천시,2022,3,8,4917600,2709
경기도,포천시,2022,3,9,5844800,3118
경기도,포천시,2022,3,10,5156850,2826
경기도,포천시,2022,3,11,5064250,2898
경기도,포천시,2022,3,12,5715800,3065
경기도,포천시,2022,3,13,6907400,3422
경기도,포천시,2022,3,14,5582500,2935
경기도,포천시,2022,3,15,5720600,3170
경기도,포천시,2022,3,16,5143700,2901
경기도,포천시,2022,3,17,5238850,2954
경기도,포천시,2022,3,18,4689350,2728
경기도,포천시,2022,3,19,5173650,2790
경기도,포천시,2022,3,20,7255700,3700
경기도,포천시,2022,3,21,5874100,3187
경기도,포천시,2022,3,22,5061950,2864
경기도,포천시,2022,3,23,4802750,2761
경기도,포천시,2022,3,24,5076650,2848
경기도,포천시,2022,3,25,5205200,3024
경기도,포천시,2022,3,26,5473100,2901
경기도,포천시,2022,3,27,6890850,3497
경기도,포천시,2022,3,28,5965500,3272
경기도,포천시,2022,3,29,5221450,2934
경기도,포천시,2022,3,30,4803800,2736
경기도,포천시,2022,3,31,5458250,3023
경기도,포천시,2022,4,1,5015150,2915
경기도,포천시,2022,4,2,5700350,3015
경기도,포천시,2022,4,3,6942250,3546
경기도,포천시,2022,4,4,6166500,3369
경기도,포천시,2022,4,5,3813250,2213
경기도,포천시,2022,4,6,5288400,2978
경기도,포천시,2022,4,7,5149100,3035
경기도,포천시,2022,4,8,5452450,3164
경기도,포천시,2022,4,9,6127000,3276
경기도,포천시,2022,4,10,8009950,4088
경기도,포천시,2022,4,11,6664950,3664
경기도,포천시,2022,4,12,5560000,3223
경기도,포천시,2022,4,13,5387500,3133
경기도,포천시,2022,4,14,5829200,3524
경기도,포천시,2022,4,15,5671150,3439
경기도,포천시,2022,4,16,6453800,3612
경기도,포천시,2022,4,17,8134800,4309
경기도,포천시,2022,4,18,6680100,3825
경기도,포천시,2022,4,19,5854650,3568
경기도,포천시,2022,4,20,5782200,3508
경기도,포천시,2022,4,21,5848350,3527
경기도,포천시,2022,4,22,5448250,3385
경기도,포천시,2022,4,23,6947150,3883
경기도,포천시,2022,4,24,8377550,4457
경기도,포천시,2022,4,25,7283500,4142
경기도,포천시,2022,4,26,6459550,3820
경기도,포천시,2022,4,27,6061950,3806
경기도,포천시,2022,4,28,6043500,3713
경기도,포천시,2022,4,29,5276450,3259
경기도,포천시,2022,4,30,6551450,3748
경기도,포천시,2022,5,1,8283700,4314
경기도,포천시,2022,5,2,6938400,3982
경기도,포천시,2022,5,3,6196100,3689
경기도,포천시,2022,5,4,6033650,3617
경기도,포천시,2022,5,5,6900450,3900
경기도,포천시,2022,5,6,6487650,3859
경기도,포천시,2022,5,7,6543250,3810
경기도,포천시,2022,5,8,7139300,3853
경기도,포천시,2022,5,9,7923900,4416
경기도,포천시,2022,5,10,6633600,3928
경기도,포천시,2022,5,11,6389850,3938
경기도,포천시,2022,5,12,6345200,3823
경기도,포천시,2022,5,13,5883300,3693
경기도,포천시,2022,5,14,6724950,3845
경기도,포천시,2022,5,15,8365400,4581
